Tanggal,Hujan,Temperatur,Kecepatan Angin,Arah Angin,Tekanan Udara,Kelembaban,UV
2022-09-19 15:00:00,5.8,22.64,54.81,315.0,1008.5,94.92,0.11
2022-09-19 16:00:00,3.8,22.9,75.15,0.0,1008.02,94.92,0.23
2022-09-19 17:00:00,0.6,22.9,85.64,318.0,1007.72,94.92,0.34
2022-09-19 18:00:00,0.0,22.8,66.55,308.0,1008.36,94.92,0.0
2022-09-19 19:00:00,0.0,23.38,61.58,303.0,1009.3,94.92,0.0
2022-09-19 20:00:00,0.0,23.6,60.95,296.0,1009.8,94.92,0.0
2022-09-19 21:00:00,0.0,23.64,59.37,293.0,1010.2,94.92,0.0
2022-09-19 22:00:00,0.0,23.6,59.81,283.0,1010.3,94.92,0.0
2022-09-19 23:00:00,0.0,23.4,53.91,278.0,1010.08,94.92,0.0
2022-09-20 00:00:00,0.0,23.2,51.3,274.0,1009.2,94.92,0.0
2022-09-20 01:00:00,0.0,22.94,61.44,274.0,1008.6,94.92,0.0
2022-09-20 02:00:00,0.0,22.86,81.37,272.0,1008.22,94.92,0.0
2022-09-20 03:00:00,0.0,22.8,112.56,270.5,1008.01,94.92,0.0
2022-09-20 04:00:00,0.0,23.04,143.75,269.0,1007.8,94.92,0.0
2022-09-20 05:00:00,0.0,23.08,41.4,264.0,1008.16,94.92,0.0
2022-09-20 06:00:00,0.0,22.9,18.11,236.0,1008.4,94.92,0.06
2022-09-20 07:00:00,0.0,24.1,22.54,194.0,1009.18,94.92,0.6
2022-09-20 08:00:00,0.0,26.6,35.79,184.0,1009.76,94.42,1.24
2022-09-20 09:00:00,0.0,28.2,45.29,186.0,1010.2,90.32,4.41
2022-09-20 10:00:00,0.0,29.6,17.31,174.0,1009.96,80.76,4.48
2022-09-20 11:00:00,0.0,32.2,24.71,167.0,1009.2,64.76,5.82
2022-09-20 12:00:00,0.0,31.2,23.91,164.0,1007.9,69.54,5.34
2022-09-20 13:00:00,0.0,32.5,24.07,161.0,1006.7,67.06,2.75
2022-09-20 14:00:00,0.0,33.2,21.44,311.0,1005.94,61.66,5.02
2022-09-20 15:00:00,0.0,33.5,33.66,108.0,1005.28,61.84,2.24
2022-09-20 16:00:00,0.0,31.64,35.04,78.0,1005.4,67.16,1.19
2022-09-20 17:00:00,0.0,30.1,28.54,84.0,1005.7,74.74,0.44
2022-09-20 18:00:00,0.0,27.72,19.66,77.0,1007.02,87.0,0.0
2022-09-20 19:00:00,0.0,26.06,8.64,51.0,1008.18,94.92,0.0
2022-09-20 20:00:00,0.0,25.1,4.65,48.0,1008.46,94.92,0.0
2022-09-20 21:00:00,0.0,24.9,3.57,34.0,1008.66,94.92,0.0
2022-09-20 22:00:00,0.0,24.7,2.48,308.0,1009.28,94.92,0.0
2022-09-20 23:00:00,0.0,24.54,1.99,305.0,1009.14,94.92,0.0
2022-09-21 00:00:00,0.0,24.4,2.03,307.0,1008.9,94.92,0.0
2022-09-21 01:00:00,0.0,24.4,0.51,307.0,1007.96,94.92,0.0
2022-09-21 02:00:00,0.0,24.1,0.45,222.0,1007.5,94.92,0.0
2022-09-21 03:00:00,0.0,24.1,0.08,0.0,1007.46,94.92,0.0
2022-09-21 04:00:00,0.0,23.9,2.78,357.0,1007.56,94.92,0.0
2022-09-21 05:00:00,0.0,24.0,4.46,319.0,1007.92,94.92,0.0
2022-09-21 06:00:00,0.0,24.0,4.69,161.0,1008.32,94.92,0.07
2022-09-21 07:00:00,0.0,25.4,4.03,284.0,1009.1,94.92,0.75
2022-09-21 08:00:00,0.0,28.0,10.25,222.0,1009.7,90.46,1.84
2022-09-21 09:00:00,0.0,28.9,12.88,195.0,1009.8,84.56,2.56
2022-09-21 10:00:00,0.0,30.5,16.56,165.0,1009.4,75.38,2.16
2022-09-21 11:00:00,0.0,30.9,22.61,137.0,1008.54,72.68,2.12
2022-09-21 12:00:00,0.0,32.0,25.99,159.0,1007.8,65.62,2.4
2022-09-21 13:00:00,0.0,32.6,28.11,168.0,1006.74,62.04,3.48
2022-09-21 14:00:00,0.0,33.8,33.67,106.0,1005.82,60.46,4.67
2022-09-21 15:00:00,0.0,33.3,40.64,75.0,1005.32,61.94,3.24
2022-09-21 16:00:00,0.0,32.5,34.33,88.0,1005.46,63.62,1.26
2022-09-21 17:00:00,0.0,31.06,32.49,155.0,1005.78,65.72,0.45
2022-09-21 18:00:00,0.0,28.1,16.66,115.0,1006.9,80.88,0.0
2022-09-21 19:00:00,0.0,26.22,8.09,104.0,1007.8,91.6,0.0
2022-09-21 20:00:00,0.0,25.56,4.09,61.0,1008.56,94.9,0.0
2022-09-21 21:00:00,0.0,25.02,1.68,15.0,1009.22,94.92,0.0
2022-09-21 22:00:00,0.0,25.4,1.3,15.0,1009.62,94.92,0.0
2022-09-21 23:00:00,0.0,24.6,0.71,195.0,1009.5,94.92,0.0
2022-09-22 00:00:00,0.0,24.0,1.88,15.0,1008.96,94.92,0.0
2022-09-22 01:00:00,0.0,24.3,0.75,4.0,1008.3,94.92,0.0
2022-09-22 02:00:00,0.0,24.4,0.39,196.0,1007.9,94.92,0.0
2022-09-22 03:00:00,0.0,24.0,1.34,256.0,1007.44,94.92,0.0
2022-09-22 04:00:00,0.0,23.96,0.49,289.0,1007.4,94.92,0.0
2022-09-22 05:00:00,0.0,23.8,3.6,30.0,1007.96,94.92,0.0
2022-09-22 06:00:00,0.0,24.0,0.68,342.0,1008.02,94.92,0.08
2022-09-22 07:00:00,0.0,25.8,4.67,270.0,1008.76,94.92,0.78
2022-09-22 08:00:00,0.0,28.1,9.93,210.0,1009.6,84.58,1.39
2022-09-22 09:00:00,0.0,30.04,11.11,189.0,1010.0,74.8,3.25
2022-09-22 10:00:00,0.0,31.3,11.75,307.0,1009.34,69.38,2.29
2022-09-22 11:00:00,0.0,31.54,12.39,313.5,1008.09,68.53999999999999,6.34
2022-09-22 12:00:00,0.0,31.78,13.03,320.0,1006.84,67.7,1.44
2022-09-22 13:00:00,0.0,31.38,27.35,164.0,1005.78,71.2,1.73
2022-09-22 14:00:00,0.0,30.1,20.19,162.0,1005.52,74.58,0.63
2022-09-22 15:00:00,0.0,27.1,37.11,27.0,1005.5,89.14,1.52
2022-09-22 16:00:00,0.0,28.5,33.05,27.0,1005.18,87.74,1.25
2022-09-22 17:00:00,0.0,28.0,17.27,36.0,1006.2,82.78,0.34
2022-09-22 18:00:00,0.0,26.4,9.12,155.0,1006.8,88.9,0.0
2022-09-22 19:00:00,0.0,25.96,1.79,160.0,1007.4,92.94,0.0
2022-09-22 20:00:00,0.0,25.2,1.35,352.0,1007.9,94.92,0.0
2022-09-22 21:00:00,0.0,24.7,1.7,336.0,1008.88,94.92,0.0
2022-09-22 22:00:00,0.0,24.5,0.92,19.0,1009.48,94.92,0.0
2022-09-22 23:00:00,0.0,24.06,5.38,0.0,1009.32,94.92,0.0
2022-09-23 00:00:00,0.0,23.7,8.74,0.0,1008.62,94.92,0.0
2022-09-23 01:00:00,0.0,23.5,5.96,249.0,1008.28,94.92,0.0
2022-09-23 02:00:00,0.0,23.4,3.32,324.0,1007.96,94.92,0.0
2022-09-23 03:00:00,0.0,23.2,3.46,225.0,1007.32,94.92,0.0
2022-09-23 04:00:00,0.0,23.0,3.67,299.0,1007.42,94.92,0.0
2022-09-23 05:00:00,0.0,22.8,3.38,14.0,1007.76,94.92,0.0
2022-09-23 06:00:00,0.0,22.8,1.03,215.0,1007.9,94.92,0.07
2022-09-23 07:00:00,0.0,23.58,1.38,356.0,1008.3,94.92,0.59
2022-09-23 08:00:00,0.0,26.5,13.11,0.0,1008.78,93.2,1.38
2022-09-23 09:00:00,0.0,28.88,6.9,346.0,1009.38,80.98,2.47
2022-09-23 10:00:00,0.0,29.4,7.48,0.0,1009.42,79.82,1.94
2022-09-23 11:00:00,0.0,30.8,6.51,180.0,1009.08,74.52,2.6
2022-09-23 12:00:00,0.0,31.3,13.23,162.0,1008.5,69.52,3.22
2022-09-23 13:00:00,0.0,30.8,26.81,28.0,1007.16,74.14,2.03
2022-09-23 14:00:00,0.0,30.3,30.14,43.0,1005.82,77.58,1.63
2022-09-23 15:00:00,0.0,30.28,29.06,26.0,1005.4,75.42,1.6
2022-09-23 16:00:00,0.0,30.2,30.12,33.0,1005.4,75.38,0.99
2022-09-23 17:00:00,0.0,28.88,30.98,66.0,1006.34,83.96,0.39
2022-09-23 18:00:00,0.0,27.44,23.56,63.0,1007.02,91.44,0.0
2022-09-23 19:00:00,0.0,26.7,10.82,42.0,1008.1,86.34,0.0
2022-09-23 20:00:00,0.0,25.8,1.32,146.0,1008.62,89.08,0.0
2022-09-23 21:00:00,0.0,25.1,5.79,192.0,1009.18,91.0,0.0
2022-09-23 22:00:00,0.0,24.88,2.99,160.0,1008.96,91.28,0.0
2022-09-23 23:00:00,0.0,24.5,3.01,242.0,1008.62,93.96,0.0
2022-09-24 00:00:00,0.0,24.5,12.33,196.0,1007.64,94.92,0.0
2022-09-24 01:00:00,0.0,24.4,16.02,202.0,1006.38,94.92,0.0
2022-09-24 02:00:00,0.0,24.5,19.26,196.0,1006.16,94.92,0.0
2022-09-24 03:00:00,0.0,24.5,12.92,196.0,1005.9,94.92,0.0
2022-09-24 04:00:00,0.0,24.34,3.08,187.0,1005.92,94.92,0.0
2022-09-24 05:00:00,0.0,23.96,3.41,195.0,1006.58,94.92,0.0
2022-09-24 06:00:00,0.0,23.7,5.79,0.0,1007.4,94.92,0.07
2022-09-24 07:00:00,0.0,26.1,4.83,0.0,1007.82,94.92,0.6
2022-09-24 08:00:00,0.0,27.4,9.2,263.0,1008.2,86.48,1.2
2022-09-24 09:00:00,0.0,29.56,11.59,180.0,1008.28,80.54,2.51
2022-09-24 10:00:00,0.0,30.3,14.59,169.0,1008.78,76.9,3.21
2022-09-24 11:00:00,0.0,32.1,12.41,167.0,1007.8,69.12,4.23
2022-09-24 12:00:00,0.2,28.0,17.04,55.0,1007.26,92.52,2.09
2022-09-24 13:00:00,0.0,25.0,48.48,27.0,1006.96,94.92,0.67
2022-09-24 14:00:00,0.0,27.8,33.55,25.0,1005.9,85.02,2.37
2022-09-24 15:00:00,0.0,28.26,27.68,28.0,1005.28,85.9,1.71
2022-09-24 16:00:00,0.0,27.7,32.71,17.0,1004.64,90.92,0.95
2022-09-24 17:00:00,0.0,27.27,23.37,16.0,1005.6133333333333,92.92,0.0
2022-09-24 18:00:00,0.0,26.84,14.03,15.0,1006.5866666666666,94.92,0.0
2022-09-24 19:00:00,0.0,26.36,15.0,14.0,1007.56,94.92,0.0
2022-09-24 20:00:00,0.0,25.9,4.91,0.0,1008.48,94.92,0.0
2022-09-24 21:00:00,0.0,25.1,5.98,356.0,1009.18,94.92,0.0
2022-09-24 22:00:00,0.0,24.700000000000003,5.925000000000001,179.5,1009.27,94.92,0.0
2022-09-24 23:00:00,0.0,24.3,5.87,3.0,1009.36,94.92,0.0
2022-09-25 00:00:00,0.0,23.74,7.33,14.0,1008.62,94.92,0.0
2022-09-25 01:00:00,0.0,23.8,6.95,0.0,1007.92,94.92,0.0
2022-09-25 02:00:00,0.0,23.7,5.99,0.0,1007.2,94.92,0.0
2022-09-25 03:00:00,0.0,23.14,4.46,18.0,1007.0,94.92,0.0
2022-09-25 04:00:00,0.0,23.08,1.77,18.0,1006.94,94.92,0.0
2022-09-25 05:00:00,0.0,23.48,0.76,145.0,1007.3,94.92,0.0
2022-09-25 06:00:00,0.0,23.5,5.43,156.0,1007.44,94.92,0.08
2022-09-25 07:00:00,0.0,24.22,3.83,24.0,1008.18,94.92,0.49
2022-09-25 08:00:00,0.0,26.8,5.58,191.0,1008.3,90.88,1.73
2022-09-25 09:00:00,0.0,27.7,17.6,193.0,1009.28,85.02,2.26
2022-09-25 10:00:00,0.0,28.6,17.6,168.0,1009.1,81.62,1.78
2022-09-25 11:00:00,0.0,28.54,16.93,168.0,1008.9,81.74,1.78
2022-09-25 12:00:00,0.0,29.6,13.92,165.0,1007.88,76.28,1.49
2022-09-25 13:00:00,0.0,30.3,14.46,197.0,1006.64,72.82,3.09
2022-09-25 14:00:00,0.0,32.7,11.56,0.0,1005.44,68.08,4.71
2022-09-25 15:00:00,0.0,31.7,19.13,171.0,1004.1,69.96,1.86
2022-09-25 16:00:00,0.0,30.9,21.56,168.0,1003.86,75.6,1.21
2022-09-25 17:00:00,0.0,30.64,27.71,167.0,1004.56,70.2,0.4
2022-09-25 18:00:00,0.0,28.7,10.08,151.0,1005.72,81.64,0.0
2022-09-25 19:00:00,0.0,27.22,3.89,352.0,1006.64,90.04,0.0
2022-09-25 20:00:00,0.0,26.8,2.09,195.0,1007.74,92.4,0.0
2022-09-25 21:00:00,0.0,25.1,5.71,164.0,1008.74,94.92,0.0
2022-09-25 22:00:00,0.0,24.9,4.33,12.0,1009.38,94.92,0.0
2022-09-25 23:00:00,0.0,24.3,1.78,12.0,1009.18,94.92,0.0
2022-09-26 00:00:00,0.0,24.1,2.22,307.0,1008.68,94.92,0.0
2022-09-26 01:00:00,0.0,24.8,3.67,307.0,1008.08,94.92,0.0
2022-09-26 02:00:00,0.0,24.3,4.52,196.0,1007.36,94.92,0.0
2022-09-26 03:00:00,0.0,24.4,6.33,270.0,1007.04,94.92,0.0
2022-09-26 04:00:00,0.0,23.7,4.605,263.0,1007.22,94.92,0.0
2022-09-26 05:00:00,0.0,23.4,2.88,256.0,1007.4,94.92,0.0
2022-09-26 06:00:00,0.0,23.22,2.67,244.0,1007.64,94.92,0.08
2022-09-26 07:00:00,0.0,25.34,3.43,206.0,1008.1,94.92,0.62
2022-09-26 08:00:00,0.0,27.4,13.39,207.0,1009.06,88.82,1.26
2022-09-26 09:00:00,0.0,29.56,25.89,193.0,1009.06,82.8,2.0
2022-09-26 10:00:00,0.0,31.46,25.3,193.0,1008.48,74.5,5.6
2022-09-26 11:00:00,0.0,32.4,20.99,168.0,1007.54,67.04,2.27
2022-09-26 12:00:00,0.0,33.2,21.47,172.0,1006.58,63.34,2.89
2022-09-26 13:00:00,0.0,33.3,22.91,167.0,1005.78,63.54,6.1
2022-09-26 14:00:00,0.0,33.9,23.35,166.0,1004.72,62.84,4.22
2022-09-26 15:00:00,0.0,33.2,21.6,166.0,1004.2,62.52,2.49
2022-09-26 16:00:00,0.0,33.46,23.49,167.0,1004.18,62.66,1.17
2022-09-26 17:00:00,0.0,31.4,26.67,158.0,1004.4,70.02,0.4
2022-09-26 18:00:00,0.0,29.3,19.77,162.0,1005.24,77.2,0.0
2022-09-26 19:00:00,0.0,28.02,13.26,167.0,1005.94,84.0,0.0
2022-09-26 20:00:00,0.0,26.84,16.19,169.0,1007.0,90.64,0.0
2022-09-26 21:00:00,0.0,26.27,12.425,168.0,1007.39,92.78,0.0
2022-09-26 22:00:00,0.0,25.7,8.66,167.0,1007.78,94.92,0.0
2022-09-26 23:00:00,0.0,24.96,4.56,180.0,1007.36,94.92,0.0
2022-09-27 00:00:00,0.0,24.6,2.16,225.0,1006.98,94.92,0.0
2022-09-27 01:00:00,0.0,24.2,2.63,234.0,1006.32,94.92,0.0
2022-09-27 02:00:00,0.0,23.66,0.2,14.0,1005.88,94.92,0.0
2022-09-27 03:00:00,0.0,23.4,0.37,15.0,1005.82,94.92,0.0
2022-09-27 04:00:00,0.0,23.2,2.03,315.0,1005.72,94.92,0.0
2022-09-27 05:00:00,0.0,22.96,2.84,165.0,1006.08,94.92,0.0
2022-09-27 06:00:00,0.0,23.36,0.76,167.0,1006.4,94.92,0.09
2022-09-27 07:00:00,0.0,25.4,5.15,165.0,1006.98,94.92,0.68
2022-09-27 08:00:00,0.0,27.74,14.56,167.0,1007.5,87.42,1.29
2022-09-27 09:00:00,0.0,29.8,18.0,170.0,1007.52,80.42,2.0
2022-09-27 10:00:00,0.0,31.4,16.5,190.0,1007.04,72.74,2.79
2022-09-27 11:00:00,0.0,32.46,15.87,162.0,1006.42,66.56,6.45
2022-09-27 12:00:00,0.0,32.5,19.43,144.0,1005.48,65.08,2.46
2022-09-27 13:00:00,0.0,34.3,24.9,151.0,1004.24,58.54,5.92
2022-09-27 14:00:00,0.0,34.0,26.81,68.0,1003.58,59.64,1.48
2022-09-27 15:00:00,0.0,33.4,27.5,105.0,1003.06,60.5,0.58
2022-09-27 16:00:00,0.0,32.1,19.38,0.0,1003.02,65.48,1.08
2022-09-27 17:00:00,0.0,28.9,31.82,0.0,1003.42,77.12,0.37
2022-09-27 18:00:00,0.0,28.2,10.16,40.0,1003.8,83.52,0.0
2022-09-27 19:00:00,0.0,27.2,10.57,53.0,1004.72,91.0,0.0
2022-09-27 20:00:00,0.0,26.7,10.5,165.0,1005.58,90.3,0.0
2022-09-27 21:00:00,0.0,26.4,11.24,167.0,1005.84,92.44,0.0
2022-09-27 22:00:00,0.0,26.1,1.35,154.0,1006.3,94.8,0.0
2022-09-27 23:00:00,0.0,25.6,6.72,200.0,1006.3,94.92,0.0
2022-09-28 00:00:00,0.0,25.2,6.72,180.0,1006.12,94.92,0.0
2022-09-28 01:00:00,0.0,24.96,8.4,170.0,1005.72,94.92,0.0
2022-09-28 02:00:00,0.0,24.5,0.67,312.0,1005.3,94.92,0.0
2022-09-28 03:00:00,0.0,23.8,2.38,312.0,1005.28,94.92,0.0
2022-09-28 04:00:00,0.0,23.9,1.45,0.0,1005.04,94.92,0.0
2022-09-28 05:00:00,0.0,23.7,1.37,304.0,1005.54,94.92,0.0
2022-09-28 06:00:00,0.0,23.6,0.09,304.0,1006.0,94.92,0.09
2022-09-28 07:00:00,0.0,25.36,0.61,155.0,1006.8,94.92,0.68
2022-09-28 08:00:00,0.0,27.5,12.34,170.0,1007.1,92.18,1.18
2022-09-28 09:00:00,0.0,29.5,19.05,198.0,1007.08,81.04,1.96
2022-09-28 10:00:00,0.0,30.7,18.8,157.0,1006.58,73.28,4.94
2022-09-28 11:00:00,0.0,33.2,19.2,164.0,1005.4,63.5,7.6
2022-09-28 12:00:00,0.0,32.3,20.16,109.0,1004.4,65.82,1.94
2022-09-28 13:00:00,0.0,33.52,17.89,166.0,1003.1,60.14,3.46
2022-09-28 14:00:00,0.0,33.3,21.22,165.0,1002.16,59.06,2.27
2022-09-28 15:00:00,0.0,32.76,25.12,159.0,1001.9,61.1,1.6
2022-09-28 16:00:00,0.0,32.7,28.61,123.0,1001.88,63.46,1.15
2022-09-28 17:00:00,0.0,31.0,28.05,153.0,1002.5,71.88,0.38
2022-09-28 18:00:00,0.0,29.0,20.46,155.0,1003.4,77.46,0.0
2022-09-28 19:00:00,0.0,27.0,8.16,75.0,1004.3,88.74,0.0
2022-09-28 20:00:00,0.0,26.5,3.1,65.0,1005.44,91.3,0.0
2022-09-28 21:00:00,0.0,27.0,1.6,131.0,1006.24,89.6,0.0
2022-09-28 22:00:00,0.0,26.2,2.72,104.0,1006.4,94.92,0.0
2022-09-28 23:00:00,0.0,25.8,2.89,97.0,1006.44,94.92,0.0
2022-09-29 00:00:00,0.0,25.9,4.26,323.0,1006.2,94.92,0.0
2022-09-29 01:00:00,0.0,25.3,4.41,155.0,1005.52,94.92,0.0
2022-09-29 02:00:00,0.0,24.8,5.33,161.0,1005.08,94.92,0.0
2022-09-29 03:00:00,0.0,24.7,7.1,165.0,1005.0,94.92,0.0
2022-09-29 04:00:00,0.0,24.1,0.93,297.0,1004.84,94.92,0.0
2022-09-29 05:00:00,0.0,24.0,0.12,158.0,1005.56,94.92,0.0
2022-09-29 06:00:00,0.0,23.9,2.06,203.0,1005.84,94.92,0.09
2022-09-29 07:00:00,0.0,24.5,3.21,315.0,1006.26,94.92,0.45
2022-09-29 08:00:00,0.0,26.34,6.66,304.0,1006.96,94.38,1.24
2022-09-29 09:00:00,0.0,28.5,12.96,194.0,1007.6,86.9,2.23
2022-09-29 10:00:00,0.0,30.0,13.71,163.0,1007.12,79.06,3.38
2022-09-29 11:00:00,0.0,31.2,18.68,150.0,1006.3,72.08,1.87
2022-09-29 12:00:00,0.0,32.2,20.88,132.0,1005.48,65.32,2.26
2022-09-29 13:00:00,0.0,32.9,24.44,166.0,1004.62,61.78,2.88
2022-09-29 14:00:00,0.0,33.9,29.48,90.0,1003.92,60.46,1.88
2022-09-29 15:00:00,0.0,32.4,32.81,107.0,1003.6,65.58,1.61
2022-09-29 16:00:00,0.0,32.0,33.07,88.0,1003.7,70.5,1.15
2022-09-29 17:00:00,0.0,30.5,34.8,79.0,1004.2,74.64,0.45
2022-09-29 18:00:00,0.0,28.8,26.18,76.0,1004.86,81.08,0.0
2022-09-29 19:00:00,0.0,27.0,9.2,45.0,1005.38,92.38,0.0
2022-09-29 20:00:00,0.0,26.84,2.55,124.0,1005.92,93.0,0.0
2022-09-29 21:00:00,0.0,26.3,2.07,151.0,1006.18,94.92,0.0
2022-09-29 22:00:00,0.0,25.8,2.02,151.0,1006.52,94.92,0.0
2022-09-29 23:00:00,0.0,25.78,4.27,155.0,1006.7,94.92,0.0
2022-09-30 00:00:00,0.0,25.1,0.51,356.0,1006.62,94.92,0.0
2022-09-30 01:00:00,0.0,24.8,0.1,162.0,1006.36,94.92,0.0
2022-09-30 02:00:00,0.0,24.44,0.33,188.0,1005.98,94.92,0.0
2022-09-30 03:00:00,0.0,24.3,0.09,189.0,1006.1,94.92,0.0
2022-09-30 04:00:00,0.0,24.28,0.46,205.0,1006.4,94.92,0.0
2022-09-30 05:00:00,0.0,24.0,0.1,143.0,1006.84,94.92,0.0
2022-09-30 06:00:00,0.0,23.9,0.29,323.0,1007.26,94.92,0.09
2022-09-30 07:00:00,0.0,25.4,3.0,24.0,1007.52,94.92,0.63
2022-09-30 08:00:00,0.0,28.2,7.96,312.0,1007.98,90.8,1.35
2022-09-30 09:00:00,0.0,29.6,15.71,191.0,1007.92,83.62,0.84
2022-09-30 10:00:00,0.0,30.7,23.7,167.0,1007.92,78.9,2.1
2022-09-30 11:00:00,0.0,30.2,25.92,153.0,1007.3,79.56,3.41
2022-09-30 12:00:00,0.0,27.4,37.92,160.0,1007.02,88.64,1.67
2022-09-30 13:00:00,0.0,31.48,26.77,154.0,1005.6,71.6,3.05
2022-09-30 14:00:00,0.0,31.0,25.17,163.0,1004.7,75.88,3.24
2022-09-30 15:00:00,0.0,30.6,25.04,156.0,1004.32,75.92,0.56
2022-09-30 16:00:00,0.0,31.78,25.01,148.0,1004.4,71.88,0.63
2022-09-30 17:00:00,0.0,29.886666666666667,18.443333333333335,138.0,1005.1466666666666,79.56,0.42000000000000004
2022-09-30 18:00:00,0.0,27.993333333333336,11.876666666666667,128.0,1005.8933333333333,87.24,0.21000000000000002
2022-09-30 19:00:00,0.8,26.1,5.31,118.0,1006.64,94.92,0.0
2022-09-30 20:00:00,0.2,25.4,10.44,0.0,1007.22,94.92,0.0
2022-09-30 21:00:00,0.0,25.1,7.55,0.0,1007.9,94.92,0.0
2022-09-30 22:00:00,0.0,25.08,2.64,323.0,1008.5,94.92,0.0
2022-09-30 23:00:00,0.0,25.1,5.26,0.0,1008.5,94.92,0.0
2022-10-01 00:00:00,0.0,24.9,2.07,301.0,1007.64,94.92,0.0
2022-10-01 01:00:00,2.4,23.9,22.31,312.0,1007.12,94.92,0.0
2022-10-01 02:00:00,0.0,23.8,0.92,346.0,1006.32,94.92,0.0
2022-10-01 03:00:00,0.0,23.9,2.22,218.0,1006.1,94.92,0.0
2022-10-01 04:00:00,0.0,23.9,7.18,217.0,1006.48,94.92,0.0
2022-10-01 05:00:00,0.0,23.7,8.31,189.0,1007.1,94.92,0.0
2022-10-01 06:00:00,0.0,23.7,13.83,215.0,1007.4,94.92,0.11
2022-10-01 07:00:00,0.0,25.0,13.36,222.0,1007.78,94.92,0.73
2022-10-01 08:00:00,0.0,27.5,10.56,297.0,1008.1,94.92,1.3
2022-10-01 09:00:00,0.0,29.92,11.07,170.0,1008.1,85.4,2.3
2022-10-01 10:00:00,0.0,30.8,20.37,158.0,1007.92,79.44,5.0
2022-10-01 11:00:00,0.0,31.4,17.38,51.0,1007.08,73.2,1.86
2022-10-01 12:00:00,4.6,24.7,32.17,120.0,1007.12,94.92,0.71
2022-10-01 13:00:00,1.4,24.8,15.09,168.0,1006.68,94.92,0.47
2022-10-01 14:00:00,0.0,25.8,11.33,180.0,1005.8,94.92,1.94
2022-10-01 15:00:00,0.0,28.0,5.73,180.0,1005.2,90.6,2.28
2022-10-01 16:00:00,0.0,28.8,10.49,277.0,1005.2,87.4,1.32
2022-10-01 17:00:00,1.0,26.6,12.97,0.0,1005.62,93.76,0.17
2022-10-01 18:00:00,0.0,24.9,22.73,0.0,1005.86,94.92,0.0
2022-10-01 19:00:00,0.0,24.5,4.03,22.0,1006.94,94.92,0.0
2022-10-01 20:00:00,0.0,24.8,1.96,22.0,1007.7,94.92,0.0
2022-10-01 21:00:00,0.0,24.8,7.95,225.0,1008.68,94.92,0.0
2022-10-01 22:00:00,0.0,24.34,13.76,349.0,1008.88,94.92,0.0
2022-10-01 23:00:00,0.0,24.2,15.57,315.0,1008.38,94.92,0.0
2022-10-02 00:00:00,0.0,24.2,13.08,335.0,1008.06,94.92,0.0
2022-10-02 01:00:00,0.0,24.1,11.93,0.0,1007.68,94.92,0.0
2022-10-02 02:00:00,0.0,24.0,12.22,0.0,1006.9,94.92,0.0
2022-10-02 03:00:00,0.0,24.0,10.35,345.0,1006.32,94.92,0.0
2022-10-02 04:00:00,0.0,23.7,11.93,0.0,1006.6,94.92,0.0
2022-10-02 05:00:00,0.0,24.1,11.99,0.0,1006.78,94.92,0.0
2022-10-02 06:00:00,0.0,24.1,15.69,0.0,1007.3,94.92,0.1
2022-10-02 07:00:00,0.0,24.5,21.08,0.0,1008.0,94.92,0.57
2022-10-02 08:00:00,0.0,25.62,30.07,0.0,1008.4,94.92,1.33
2022-10-02 09:00:00,0.2,26.6,43.5,0.0,1008.66,94.92,2.27
2022-10-02 10:00:00,0.0,26.94,39.15,0.0,1008.3,94.66,2.11
2022-10-02 11:00:00,0.0,28.5,37.37,0.0,1007.86,88.6,5.46
2022-10-02 12:00:00,0.0,29.7,34.47,5.0,1006.8,80.6,4.05
2022-10-02 13:00:00,0.0,30.6,38.65,11.0,1005.82,77.5,2.03
2022-10-02 14:00:00,0.0,31.66,38.36,11.0,1004.5,71.34,5.99
2022-10-02 15:00:00,0.0,31.6,31.8,10.0,1003.8,70.22,1.83
2022-10-02 16:00:00,0.0,32.4,32.29,0.0,1003.74,67.64,1.22
2022-10-02 17:00:00,0.0,31.7,38.57,0.0,1004.3,71.2,0.53
2022-10-02 18:00:00,0.0,29.52,25.87,0.0,1005.3,80.58,0.0
2022-10-02 19:00:00,0.0,28.2,12.32,0.0,1006.1,91.1,0.0
2022-10-02 20:00:00,0.0,27.4,12.19,297.0,1007.16,94.0,0.0
2022-10-02 21:00:00,20.0,23.9,64.94,85.0,1008.5,94.92,0.0
2022-10-02 22:00:00,1.0,24.0,119.41,270.0,1008.62,94.92,0.0
2022-10-02 23:00:00,0.6,23.94,69.47,243.0,1008.38,94.92,0.0
2022-10-03 00:00:00,0.8,24.0,64.01,271.0,1007.8,94.92,0.0
2022-10-03 01:00:00,0.2,23.7,46.23,271.0,1007.08,94.92,0.0
2022-10-03 02:00:00,0.0,23.4,138.61,272.0,1006.3,94.92,0.0
2022-10-03 03:00:00,0.0,23.3,160.42,269.0,1006.2,94.92,0.0
2022-10-03 04:00:00,0.0,23.1,227.39,270.0,1006.02,94.92,0.0
2022-10-03 05:00:00,0.0,23.0,232.94,264.0,1005.9,94.92,0.0
2022-10-03 06:00:00,0.0,23.0,118.99,197.0,1006.72,94.92,0.1
2022-10-03 07:00:00,0.0,24.1,84.72,315.0,1007.58,94.92,0.82
2022-10-03 08:00:00,0.0,25.5,109.32,294.0,1007.98,94.92,1.57
